,image_path,age,age_category,class,gender,ethnicity
5539,38_1_0_20170117184753856.jpg.chip.jpg,38,"(30, 45]",5,1,0.0
5540,35_1_1_20170112215253641.jpg.chip.jpg,35,"(30, 45]",5,1,1.0
5541,35_1_3_20170104235206234.jpg.chip.jpg,35,"(30, 45]",5,1,3.0
5542,65_1_1_20170120222613985.jpg.chip.jpg,65,"(60, 100]",7,1,1.0
5543,46_0_3_20170112205640068.jpg.chip.jpg,46,"(45, 60]",6,0,3.0
5544,30_1_0_20170105170137612.jpg.chip.jpg,30,"(20, 30]",4,1,0.0
5545,60_1_1_20170110152910810.jpg.chip.jpg,60,"(45, 60]",6,1,1.0
5546,12_1_0_20170117154622148.jpg.chip.jpg,12,"(10, 15]",2,1,0.0
5547,4_1_0_20170109192418427.jpg.chip.jpg,4,"(0, 5]",0,1,0.0
5548,39_1_2_20170116192459890.jpg.chip.jpg,39,"(30, 45]",5,1,2.0
5549,80_1_0_20170110141320400.jpg.chip.jpg,80,"(60, 100]",7,1,0.0
5550,58_0_1_20170113174947234.jpg.chip.jpg,58,"(45, 60]",6,0,1.0
5551,50_1_1_20170110120147003.jpg.chip.jpg,50,"(45, 60]",6,1,1.0
5552,16_0_0_20170110231917206.jpg.chip.jpg,16,"(15, 20]",3,0,0.0
5553,73_1_0_20170110154151795.jpg.chip.jpg,73,"(60, 100]",7,1,0.0
5554,65_0_3_20170109143021566.jpg.chip.jpg,65,"(60, 100]",7,0,3.0
5555,59_0_0_20170104002111294.jpg.chip.jpg,59,"(45, 60]",6,0,0.0
5556,45_0_3_20170119171812944.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
5557,45_0_3_20170119202703548.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
5558,7_1_4_20161221193047189.jpg.chip.jpg,7,"(5, 10]",1,1,4.0
5559,6_0_0_20170110221709278.jpg.chip.jpg,6,"(5, 10]",1,0,0.0
5560,38_1_0_20170104235617475.jpg.chip.jpg,38,"(30, 45]",5,1,0.0
5561,14_1_3_20170104221807127.jpg.chip.jpg,14,"(10, 15]",2,1,3.0
5562,4_0_3_20161220222803227.jpg.chip.jpg,4,"(0, 5]",0,0,3.0
5563,65_0_0_20170117160712302.jpg.chip.jpg,65,"(60, 100]",7,0,0.0
5564,20_0_4_20170117193505639.jpg.chip.jpg,20,"(15, 20]",3,0,4.0
5565,30_1_1_20170117143817409.jpg.chip.jpg,30,"(20, 30]",4,1,1.0
5566,90_1_0_20170110183406830.jpg.chip.jpg,90,"(60, 100]",7,1,0.0
5567,52_0_3_20170113190623929.jpg.chip.jpg,52,"(45, 60]",6,0,3.0
5568,75_0_0_20170117163552393.jpg.chip.jpg,75,"(60, 100]",7,0,0.0
5569,61_0_3_20170119211835296.jpg.chip.jpg,61,"(60, 100]",7,0,3.0
5570,67_0_0_20170104171355258.jpg.chip.jpg,67,"(60, 100]",7,0,0.0
5571,36_1_0_20170117091529401.jpg.chip.jpg,36,"(30, 45]",5,1,0.0
5572,29_1_2_20170116165130095.jpg.chip.jpg,29,"(20, 30]",4,1,2.0
5573,29_1_3_20170104235317706.jpg.chip.jpg,29,"(20, 30]",4,1,3.0
5574,5_1_2_20161219204056708.jpg.chip.jpg,5,"(0, 5]",0,1,2.0
5575,28_1_0_20170117184735527.jpg.chip.jpg,28,"(20, 30]",4,1,0.0
5576,20_0_0_20170117140628568.jpg.chip.jpg,20,"(15, 20]",3,0,0.0
5577,36_0_3_20170119191949649.jpg.chip.jpg,36,"(30, 45]",5,0,3.0
5578,52_0_0_20170117160940615.jpg.chip.jpg,52,"(45, 60]",6,0,0.0
5579,58_0_0_20170111223603548.jpg.chip.jpg,58,"(45, 60]",6,0,0.0
5580,28_0_1_20170113134036488.jpg.chip.jpg,28,"(20, 30]",4,0,1.0
5581,65_0_0_20170117171106484.jpg.chip.jpg,65,"(60, 100]",7,0,0.0
5582,47_0_0_20170117160009711.jpg.chip.jpg,47,"(45, 60]",6,0,0.0
5583,68_0_1_20170117194555228.jpg.chip.jpg,68,"(60, 100]",7,0,1.0
5584,85_1_3_20170110183946188.jpg.chip.jpg,85,"(60, 100]",7,1,3.0
5585,36_0_0_20170117163349597.jpg.chip.jpg,36,"(30, 45]",5,0,0.0
5586,4_1_4_20170103230707056.jpg.chip.jpg,4,"(0, 5]",0,1,4.0
5587,53_0_0_20170104210640915.jpg.chip.jpg,53,"(45, 60]",6,0,0.0
5588,30_1_1_20170112203939596.jpg.chip.jpg,30,"(20, 30]",4,1,1.0
5589,9_1_0_20170104013159819.jpg.chip.jpg,9,"(5, 10]",1,1,0.0
5590,40_0_1_20170113152103014.jpg.chip.jpg,40,"(30, 45]",5,0,1.0
5591,28_1_3_20170117180646529.jpg.chip.jpg,28,"(20, 30]",4,1,3.0
5592,52_0_3_20170109140934624.jpg.chip.jpg,52,"(45, 60]",6,0,3.0
5593,8_0_0_20170110220121162.jpg.chip.jpg,8,"(5, 10]",1,0,0.0
5594,62_1_1_20170113013045520.jpg.chip.jpg,62,"(60, 100]",7,1,1.0
5595,28_0_1_20170117165019887.jpg.chip.jpg,28,"(20, 30]",4,0,1.0
5596,4_1_3_20161220220857450.jpg.chip.jpg,4,"(0, 5]",0,1,3.0
5597,65_1_0_20170117171643563.jpg.chip.jpg,65,"(60, 100]",7,1,0.0
5598,65_0_0_20170113190804729.jpg.chip.jpg,65,"(60, 100]",7,0,0.0
5599,29_0_3_20170117180741530.jpg.chip.jpg,29,"(20, 30]",4,0,3.0
5600,29_1_0_20170117130631165.jpg.chip.jpg,29,"(20, 30]",4,1,0.0
5601,66_0_3_20170119180756808.jpg.chip.jpg,66,"(60, 100]",7,0,3.0
5602,70_0_0_20170120140346584.jpg.chip.jpg,70,"(60, 100]",7,0,0.0
5603,28_1_1_20170112234500344.jpg.chip.jpg,28,"(20, 30]",4,1,1.0
5604,57_1_0_20170110160643595.jpg.chip.jpg,57,"(45, 60]",6,1,0.0
5605,16_1_0_20170109214508303.jpg.chip.jpg,16,"(15, 20]",3,1,0.0
5606,85_0_0_20170111210640890.jpg.chip.jpg,85,"(60, 100]",7,0,0.0
5607,43_0_3_20170109015557169.jpg.chip.jpg,43,"(30, 45]",5,0,3.0
5608,28_0_4_20170105163451675.jpg.chip.jpg,28,"(20, 30]",4,0,4.0
5609,38_0_4_20170117151031427.jpg.chip.jpg,38,"(30, 45]",5,0,4.0
5610,48_0_3_20170119202429341.jpg.chip.jpg,48,"(45, 60]",6,0,3.0
5611,19_1_4_20170103233712235.jpg.chip.jpg,19,"(15, 20]",3,1,4.0
5612,56_0_3_20170119174930466.jpg.chip.jpg,56,"(45, 60]",6,0,3.0
5613,45_0_0_20170104172836234.jpg.chip.jpg,45,"(30, 45]",5,0,0.0
5614,28_1_2_20170116161415319.jpg.chip.jpg,28,"(20, 30]",4,1,2.0
5615,42_1_1_20170113011527191.jpg.chip.jpg,42,"(30, 45]",5,1,1.0
5616,36_0_0_20170117105105170.jpg.chip.jpg,36,"(30, 45]",5,0,0.0
5617,35_1_0_20170117150810173.jpg.chip.jpg,35,"(30, 45]",5,1,0.0
5618,40_0_0_20170113134225018.jpg.chip.jpg,40,"(30, 45]",5,0,0.0
5619,38_1_0_20170108230255020.jpg.chip.jpg,38,"(30, 45]",5,1,0.0
5620,29_1_1_20170103183648691.jpg.chip.jpg,29,"(20, 30]",4,1,1.0
5621,18_1_0_20170109213413212.jpg.chip.jpg,18,"(15, 20]",3,1,0.0
5622,40_0_0_20170117150100146.jpg.chip.jpg,40,"(30, 45]",5,0,0.0
5623,14_0_0_20170110224528797.jpg.chip.jpg,14,"(10, 15]",2,0,0.0
5624,67_1_0_20170110143329621.jpg.chip.jpg,67,"(60, 100]",7,1,0.0
5625,12_0_1_20170110224244673.jpg.chip.jpg,12,"(10, 15]",2,0,1.0
5626,30_0_4_20170104201527594.jpg.chip.jpg,30,"(20, 30]",4,0,4.0
5627,36_1_1_20170113195419453.jpg.chip.jpg,36,"(30, 45]",5,1,1.0
5628,18_0_0_20170110232054251.jpg.chip.jpg,18,"(15, 20]",3,0,0.0
5629,14_0_0_20170110220704398.jpg.chip.jpg,14,"(10, 15]",2,0,0.0
5630,4_1_0_20170109191152071.jpg.chip.jpg,4,"(0, 5]",0,1,0.0
5631,29_0_1_20170113134253537.jpg.chip.jpg,29,"(20, 30]",4,0,1.0
5632,61_0_3_20170105180813046.jpg.chip.jpg,61,"(60, 100]",7,0,3.0
5633,46_1_0_20170117114910298.jpg.chip.jpg,46,"(45, 60]",6,1,0.0
5634,39_1_0_20170103183656003.jpg.chip.jpg,39,"(30, 45]",5,1,0.0
5635,4_0_0_20170110213557125.jpg.chip.jpg,4,"(0, 5]",0,0,0.0
5636,63_0_4_20170104213550381.jpg.chip.jpg,63,"(60, 100]",7,0,4.0
5637,47_0_0_20170116233351586.jpg.chip.jpg,47,"(45, 60]",6,0,0.0
5638,36_1_0_20170103182902892.jpg.chip.jpg,36,"(30, 45]",5,1,0.0
5639,45_0_3_20170119200707996.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
5640,56_0_0_20170117130657701.jpg.chip.jpg,56,"(45, 60]",6,0,0.0
5641,42_1_1_20170113135411027.jpg.chip.jpg,42,"(30, 45]",5,1,1.0
5642,29_1_0_20170104023330606.jpg.chip.jpg,29,"(20, 30]",4,1,0.0
5643,36_1_1_20170112215406775.jpg.chip.jpg,36,"(30, 45]",5,1,1.0
5644,29_0_0_20170116190029257.jpg.chip.jpg,29,"(20, 30]",4,0,0.0
5645,36_0_3_20170119201732293.jpg.chip.jpg,36,"(30, 45]",5,0,3.0
5646,53_1_0_20170109220751701.jpg.chip.jpg,53,"(45, 60]",6,1,0.0
5647,45_0_3_20170119202030421.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
5648,37_0_2_20170116185935425.jpg.chip.jpg,37,"(30, 45]",5,0,2.0
5649,50_0_0_20170117160612319.jpg.chip.jpg,50,"(45, 60]",6,0,0.0
5650,38_0_0_20170116001012194.jpg.chip.jpg,38,"(30, 45]",5,0,0.0
5651,60_1_0_20170117174613438.jpg.chip.jpg,60,"(45, 60]",6,1,0.0
5652,58_0_0_20170109013804774.jpg.chip.jpg,58,"(45, 60]",6,0,0.0
5653,38_0_0_20170113210126612.jpg.chip.jpg,38,"(30, 45]",5,0,0.0
5654,53_0_1_20170116024724425.jpg.chip.jpg,53,"(45, 60]",6,0,1.0
5655,12_1_0_20170109214236402.jpg.chip.jpg,12,"(10, 15]",2,1,0.0
5656,8_1_0_20170109203248565.jpg.chip.jpg,8,"(5, 10]",1,1,0.0
5657,37_1_0_20170117203545246.jpg.chip.jpg,37,"(30, 45]",5,1,0.0
5658,11_0_0_20170110224742037.jpg.chip.jpg,11,"(10, 15]",2,0,0.0
5659,36_0_0_20170117091125717.jpg.chip.jpg,36,"(30, 45]",5,0,0.0
5660,28_1_0_20170116164616853.jpg.chip.jpg,28,"(20, 30]",4,1,0.0
5661,4_1_2_20161219205238948.jpg.chip.jpg,4,"(0, 5]",0,1,2.0
5662,36_1_3_20170119183119334.jpg.chip.jpg,36,"(30, 45]",5,1,3.0
5663,78_0_0_20170120223933893.jpg.chip.jpg,78,"(60, 100]",7,0,0.0
5664,37_0_0_20170108235752354.jpg.chip.jpg,37,"(30, 45]",5,0,0.0
5665,16_1_0_20170117133441179.jpg.chip.jpg,16,"(15, 20]",3,1,0.0
5666,53_0_0_20170120222602009.jpg.chip.jpg,53,"(45, 60]",6,0,0.0
5667,9_0_0_20170110221659430.jpg.chip.jpg,9,"(5, 10]",1,0,0.0
5668,4_1_2_20161219142735921.jpg.chip.jpg,4,"(0, 5]",0,1,2.0
5669,37_1_1_20170116153302333.jpg.chip.jpg,37,"(30, 45]",5,1,1.0
5670,46_0_1_20170113141909603.jpg.chip.jpg,46,"(45, 60]",6,0,1.0
5671,28_0_1_20170114034234198.jpg.chip.jpg,28,"(20, 30]",4,0,1.0
5672,6_1_4_20161223232159876.jpg.chip.jpg,6,"(5, 10]",1,1,4.0
5673,45_0_1_20170113183341175.jpg.chip.jpg,45,"(30, 45]",5,0,1.0
5674,68_0_2_20170116193554465.jpg.chip.jpg,68,"(60, 100]",7,0,2.0
5675,30_1_2_20170117092239284.jpg.chip.jpg,30,"(20, 30]",4,1,2.0
5676,59_0_0_20170111171747523.jpg.chip.jpg,59,"(45, 60]",6,0,0.0
5677,36_0_1_20170113152022544.jpg.chip.jpg,36,"(30, 45]",5,0,1.0
5678,54_1_0_20170117171412187.jpg.chip.jpg,54,"(45, 60]",6,1,0.0
5679,37_1_1_20170116162128869.jpg.chip.jpg,37,"(30, 45]",5,1,1.0
5680,35_1_3_20170104214457383.jpg.chip.jpg,35,"(30, 45]",5,1,3.0
5681,29_0_1_20170113173049224.jpg.chip.jpg,29,"(20, 30]",4,0,1.0
5682,50_0_0_20170117135334839.jpg.chip.jpg,50,"(45, 60]",6,0,0.0
5683,4_1_3_20161219224504392.jpg.chip.jpg,4,"(0, 5]",0,1,3.0
5684,53_0_0_20170113190631147.jpg.chip.jpg,53,"(45, 60]",6,0,0.0
5685,30_1_0_20170117181122764.jpg.chip.jpg,30,"(20, 30]",4,1,0.0
5686,18_1_0_20170109213624244.jpg.chip.jpg,18,"(15, 20]",3,1,0.0
5687,59_0_0_20170116215844539.jpg.chip.jpg,59,"(45, 60]",6,0,0.0
5688,55_0_3_20170119204546494.jpg.chip.jpg,55,"(45, 60]",6,0,3.0
5689,36_0_2_20170104202606050.jpg.chip.jpg,36,"(30, 45]",5,0,2.0
5690,29_0_1_20170113141746548.jpg.chip.jpg,29,"(20, 30]",4,0,1.0
5691,50_0_3_20170117190730009.jpg.chip.jpg,50,"(45, 60]",6,0,3.0
5692,16_0_0_20170116235030195.jpg.chip.jpg,16,"(15, 20]",3,0,0.0
5693,39_1_0_20170117154452143.jpg.chip.jpg,39,"(30, 45]",5,1,0.0
5694,37_1_0_20170104181525205.jpg.chip.jpg,37,"(30, 45]",5,1,0.0
5695,11_1_0_20170109204523092.jpg.chip.jpg,11,"(10, 15]",2,1,0.0
5696,5_0_3_20161220223303987.jpg.chip.jpg,5,"(0, 5]",0,0,3.0
5697,68_0_0_20170109002614945.jpg.chip.jpg,68,"(60, 100]",7,0,0.0
5698,9_1_2_20161219204347420.jpg.chip.jpg,9,"(5, 10]",1,1,2.0
5699,29_0_0_20170117180729137.jpg.chip.jpg,29,"(20, 30]",4,0,0.0
5700,58_0_0_20170111200444658.jpg.chip.jpg,58,"(45, 60]",6,0,0.0
5701,50_0_3_20170119204500527.jpg.chip.jpg,50,"(45, 60]",6,0,3.0
5702,29_0_1_20170116210509902.jpg.chip.jpg,29,"(20, 30]",4,0,1.0
5703,38_1_4_20170109002426534.jpg.chip.jpg,38,"(30, 45]",5,1,4.0
5704,88_1_0_20170110183704246.jpg.chip.jpg,88,"(60, 100]",7,1,0.0
5705,29_1_1_20170117202801287.jpg.chip.jpg,29,"(20, 30]",4,1,1.0
5706,55_0_3_20170119171830808.jpg.chip.jpg,55,"(45, 60]",6,0,3.0
5707,56_0_0_20170104210115763.jpg.chip.jpg,56,"(45, 60]",6,0,0.0
5708,75_0_0_20170117192228563.jpg.chip.jpg,75,"(60, 100]",7,0,0.0
5709,58_0_0_20170113210319952.jpg.chip.jpg,58,"(45, 60]",6,0,0.0
5710,47_0_0_20170117165141482.jpg.chip.jpg,47,"(45, 60]",6,0,0.0
5711,40_0_1_20170113155337187.jpg.chip.jpg,40,"(30, 45]",5,0,1.0
5712,30_0_4_20170117194418932.jpg.chip.jpg,30,"(20, 30]",4,0,4.0
5713,9_0_1_20170110223920908.jpg.chip.jpg,9,"(5, 10]",1,0,1.0
5714,65_0_1_20170117162906228.jpg.chip.jpg,65,"(60, 100]",7,0,1.0
5715,30_1_3_20170117181328835.jpg.chip.jpg,30,"(20, 30]",4,1,3.0
5716,47_0_3_20170117140021091.jpg.chip.jpg,47,"(45, 60]",6,0,3.0
5717,61_0_1_20170113161234148.jpg.chip.jpg,61,"(60, 100]",7,0,1.0
5718,7_1_2_20161219190156114.jpg.chip.jpg,7,"(5, 10]",1,1,2.0
5719,36_1_0_20170117091600475.jpg.chip.jpg,36,"(30, 45]",5,1,0.0
5720,19_0_3_20170119152737588.jpg.chip.jpg,19,"(15, 20]",3,0,3.0
5721,38_0_0_20170117140605859.jpg.chip.jpg,38,"(30, 45]",5,0,0.0
5722,49_0_3_20170105172442069.jpg.chip.jpg,49,"(45, 60]",6,0,3.0
5723,48_0_3_20170119205259311.jpg.chip.jpg,48,"(45, 60]",6,0,3.0
5724,76_1_0_20170110131744527.jpg.chip.jpg,76,"(60, 100]",7,1,0.0
5725,30_1_1_20170114031027306.jpg.chip.jpg,30,"(20, 30]",4,1,1.0
5726,4_1_2_20170109192334823.jpg.chip.jpg,4,"(0, 5]",0,1,2.0
5727,53_1_0_20170104184217989.jpg.chip.jpg,53,"(45, 60]",6,1,0.0
5728,42_1_0_20170117121915102.jpg.chip.jpg,42,"(30, 45]",5,1,0.0
5729,52_1_0_20170109220918442.jpg.chip.jpg,52,"(45, 60]",6,1,0.0
5730,42_1_0_20170105164819483.jpg.chip.jpg,42,"(30, 45]",5,1,0.0
5731,48_0_0_20170117000056530.jpg.chip.jpg,48,"(45, 60]",6,0,0.0
5732,28_0_1_20170117020349205.jpg.chip.jpg,28,"(20, 30]",4,0,1.0
5733,36_1_1_20170116160832540.jpg.chip.jpg,36,"(30, 45]",5,1,1.0
5734,7_0_2_20170110224711687.jpg.chip.jpg,7,"(5, 10]",1,0,2.0
5735,50_0_4_20170104210650526.jpg.chip.jpg,50,"(45, 60]",6,0,4.0
5736,40_1_1_20170113012749881.jpg.chip.jpg,40,"(30, 45]",5,1,1.0
5737,35_1_4_20170117200719931.jpg.chip.jpg,35,"(30, 45]",5,1,4.0
5738,28_0_4_20170117202324814.jpg.chip.jpg,28,"(20, 30]",4,0,4.0
5739,75_0_2_20170112224347901.jpg.chip.jpg,75,"(60, 100]",7,0,2.0
5740,44_0_0_20170113184633535.jpg.chip.jpg,44,"(30, 45]",5,0,0.0
5741,45_1_0_20170117153716084.jpg.chip.jpg,45,"(30, 45]",5,1,0.0
5742,52_0_0_20170105173134925.jpg.chip.jpg,52,"(45, 60]",6,0,0.0
5743,65_0_0_20170111210651348.jpg.chip.jpg,65,"(60, 100]",7,0,0.0
5744,20_0_0_20170105184038831.jpg.chip.jpg,20,"(15, 20]",3,0,0.0
5745,41_0_1_20170113152808025.jpg.chip.jpg,41,"(30, 45]",5,0,1.0
5746,45_0_3_20170119183849743.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
5747,55_0_0_20170117182554324.jpg.chip.jpg,55,"(45, 60]",6,0,0.0
5748,50_0_0_20170109003412066.jpg.chip.jpg,50,"(45, 60]",6,0,0.0
5749,76_0_2_20170117194539514.jpg.chip.jpg,76,"(60, 100]",7,0,2.0
5750,28_0_3_20170119194505829.jpg.chip.jpg,28,"(20, 30]",4,0,3.0
5751,48_1_0_20170103224620464.jpg.chip.jpg,48,"(45, 60]",6,1,0.0
5752,77_1_0_20170110140643082.jpg.chip.jpg,77,"(60, 100]",7,1,0.0
5753,3_1_4_20161221192845405.jpg.chip.jpg,3,"(0, 5]",0,1,4.0
5754,65_0_1_20170113145609182.jpg.chip.jpg,65,"(60, 100]",7,0,1.0
5755,50_0_3_20170119203845893.jpg.chip.jpg,50,"(45, 60]",6,0,3.0
5756,30_1_4_20170117202951902.jpg.chip.jpg,30,"(20, 30]",4,1,4.0
5757,8_1_1_20170109203252446.jpg.chip.jpg,8,"(5, 10]",1,1,1.0
5758,45_0_3_20170119195829723.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
5759,57_0_0_20170109015522309.jpg.chip.jpg,57,"(45, 60]",6,0,0.0
5760,80_1_0_20170110154249092.jpg.chip.jpg,80,"(60, 100]",7,1,0.0
5761,3_1_4_20170104005006111.jpg.chip.jpg,3,"(0, 5]",0,1,4.0
5762,16_1_0_20170109204349968.jpg.chip.jpg,16,"(15, 20]",3,1,0.0
5763,29_0_3_20170119195312988.jpg.chip.jpg,29,"(20, 30]",4,0,3.0
5764,30_1_3_20170119195851939.jpg.chip.jpg,30,"(20, 30]",4,1,3.0
5765,20_1_1_20170112230742277.jpg.chip.jpg,20,"(15, 20]",3,1,1.0
5766,49_0_3_20170119202423862.jpg.chip.jpg,49,"(45, 60]",6,0,3.0
5767,30_0_3_20170119150736157.jpg.chip.jpg,30,"(20, 30]",4,0,3.0
5768,20_1_1_20170112231743279.jpg.chip.jpg,20,"(15, 20]",3,1,1.0
5769,17_1_4_20170102234911226.jpg.chip.jpg,17,"(15, 20]",3,1,4.0
5770,16_1_0_20170109214013596.jpg.chip.jpg,16,"(15, 20]",3,1,0.0
5771,35_0_3_20170119171258208.jpg.chip.jpg,35,"(30, 45]",5,0,3.0
5772,75_0_0_20170117174518205.jpg.chip.jpg,75,"(60, 100]",7,0,0.0
5773,51_0_0_20170117160753918.jpg.chip.jpg,51,"(45, 60]",6,0,0.0
5774,58_0_0_20170111202848963.jpg.chip.jpg,58,"(45, 60]",6,0,0.0
5775,8_1_0_20170109204400392.jpg.chip.jpg,8,"(5, 10]",1,1,0.0
5776,65_0_1_20170117194017535.jpg.chip.jpg,65,"(60, 100]",7,0,1.0
5777,39_0_3_20170119183250588.jpg.chip.jpg,39,"(30, 45]",5,0,3.0
5778,28_1_1_20170117125929515.jpg.chip.jpg,28,"(20, 30]",4,1,1.0
5779,79_0_0_20170111222200062.jpg.chip.jpg,79,"(60, 100]",7,0,0.0
5780,16_0_0_20170110232108336.jpg.chip.jpg,16,"(15, 20]",3,0,0.0
5781,41_0_0_20170117185342291.jpg.chip.jpg,41,"(30, 45]",5,0,0.0
5782,85_0_2_20170112224145130.jpg.chip.jpg,85,"(60, 100]",7,0,2.0
5783,52_0_3_20170119181010188.jpg.chip.jpg,52,"(45, 60]",6,0,3.0
5784,80_0_0_20170111221815342.jpg.chip.jpg,80,"(60, 100]",7,0,0.0
5785,85_1_0_20170110182858189.jpg.chip.jpg,85,"(60, 100]",7,1,0.0
5786,51_0_0_20170117160807782.jpg.chip.jpg,51,"(45, 60]",6,0,0.0
5787,50_0_0_20170104211603916.jpg.chip.jpg,50,"(45, 60]",6,0,0.0
5788,53_1_0_20170109012818178.jpg.chip.jpg,53,"(45, 60]",6,1,0.0
5789,56_0_3_20170113182258142.jpg.chip.jpg,56,"(45, 60]",6,0,3.0
5790,19_0_2_20170110225634087.jpg.chip.jpg,19,"(15, 20]",3,0,2.0
5791,42_1_0_20170117154917959.jpg.chip.jpg,42,"(30, 45]",5,1,0.0
5792,61_1_1_20170117174626414.jpg.chip.jpg,61,"(60, 100]",7,1,1.0
5793,6_0_3_20161220222811027.jpg.chip.jpg,6,"(5, 10]",1,0,3.0
5794,67_0_3_20170105175613302.jpg.chip.jpg,67,"(60, 100]",7,0,3.0
5795,48_0_0_20170117170703274.jpg.chip.jpg,48,"(45, 60]",6,0,0.0
5796,45_0_0_20170117135056152.jpg.chip.jpg,45,"(30, 45]",5,0,0.0
5797,95_1_2_20170110182531150.jpg.chip.jpg,95,"(60, 100]",7,1,2.0
5798,28_1_2_20170116161924643.jpg.chip.jpg,28,"(20, 30]",4,1,2.0
5799,58_0_0_20170120224606727.jpg.chip.jpg,58,"(45, 60]",6,0,0.0
5800,36_0_1_20170113152749711.jpg.chip.jpg,36,"(30, 45]",5,0,1.0
5801,35_1_0_20170103163357623.jpg.chip.jpg,35,"(30, 45]",5,1,0.0
5802,51_0_1_20170113142040362.jpg.chip.jpg,51,"(45, 60]",6,0,1.0
5803,51_1_3_20170109142147935.jpg.chip.jpg,51,"(45, 60]",6,1,3.0
5804,37_0_0_20170117140740593.jpg.chip.jpg,37,"(30, 45]",5,0,0.0
5805,47_0_3_20170119193252674.jpg.chip.jpg,47,"(45, 60]",6,0,3.0
5806,28_1_0_20170105184006661.jpg.chip.jpg,28,"(20, 30]",4,1,0.0
5807,28_1_4_20170105164121996.jpg.chip.jpg,28,"(20, 30]",4,1,4.0
5808,45_0_3_20170119165720733.jpg.chip.jpg,45,"(30, 45]",5,0,3.0
5809,72_1_0_20170110125258812.jpg.chip.jpg,72,"(60, 100]",7,1,0.0
5810,70_1_0_20170110131649566.jpg.chip.jpg,70,"(60, 100]",7,1,0.0
5811,42_1_4_20170117171425948.jpg.chip.jpg,42,"(30, 45]",5,1,4.0
5812,4_1_4_20170103230711649.jpg.chip.jpg,4,"(0, 5]",0,1,4.0
5813,55_0_0_20170120140655585.jpg.chip.jpg,55,"(45, 60]",6,0,0.0
5814,85_1_0_20170110184106700.jpg.chip.jpg,85,"(60, 100]",7,1,0.0
5815,73_1_0_20170110183953439.jpg.chip.jpg,73,"(60, 100]",7,1,0.0
5816,9_0_0_20170110220237634.jpg.chip.jpg,9,"(5, 10]",1,0,0.0
5817,29_1_0_20170104023227077.jpg.chip.jpg,29,"(20, 30]",4,1,0.0
5818,41_0_0_20170117154715268.jpg.chip.jpg,41,"(30, 45]",5,0,0.0
5819,47_0_3_20170119202123349.jpg.chip.jpg,47,"(45, 60]",6,0,3.0
5820,35_0_4_20170117130521027.jpg.chip.jpg,35,"(30, 45]",5,0,4.0
5821,42_0_0_20170113184059799.jpg.chip.jpg,42,"(30, 45]",5,0,0.0
5822,50_0_3_20170119205530376.jpg.chip.jpg,50,"(45, 60]",6,0,3.0
5823,75_0_0_20170111205635250.jpg.chip.jpg,75,"(60, 100]",7,0,0.0
5824,39_0_1_20170113135726002.jpg.chip.jpg,39,"(30, 45]",5,0,1.0
5825,50_0_0_20170120134101471.jpg.chip.jpg,50,"(45, 60]",6,0,0.0
5826,19_1_4_20170103224609304.jpg.chip.jpg,19,"(15, 20]",3,1,4.0
5827,6_0_3_20161220145338758.jpg.chip.jpg,6,"(5, 10]",1,0,3.0
5828,58_0_0_20170109013758613.jpg.chip.jpg,58,"(45, 60]",6,0,0.0
5829,54_1_0_20170104235238436.jpg.chip.jpg,54,"(45, 60]",6,1,0.0
5830,30_1_1_20170114031144413.jpg.chip.jpg,30,"(20, 30]",4,1,1.0
5831,45_0_0_20170111195417833.jpg.chip.jpg,45,"(30, 45]",5,0,0.0
5832,29_0_1_20170117190315384.jpg.chip.jpg,29,"(20, 30]",4,0,1.0
5833,38_1_1_20170116175444213.jpg.chip.jpg,38,"(30, 45]",5,1,1.0
5834,36_0_3_20170119201917284.jpg.chip.jpg,36,"(30, 45]",5,0,3.0
5835,65_1_0_20170110131714147.jpg.chip.jpg,65,"(60, 100]",7,1,0.0
5836,37_1_0_20170117140113541.jpg.chip.jpg,37,"(30, 45]",5,1,0.0
5837,58_0_0_20170109015156022.jpg.chip.jpg,58,"(45, 60]",6,0,0.0
5838,16_0_0_20170110232741392.jpg.chip.jpg,16,"(15, 20]",3,0,0.0
5839,18_1_1_20170109212540841.jpg.chip.jpg,18,"(15, 20]",3,1,1.0
5840,15_0_0_20170110232443234.jpg.chip.jpg,15,"(10, 15]",2,0,0.0
5841,86_1_2_20170112224133563.jpg.chip.jpg,86,"(60, 100]",7,1,2.0
5842,80_1_0_20170110131652409.jpg.chip.jpg,80,"(60, 100]",7,1,0.0
5843,75_0_0_20170111210208339.jpg.chip.jpg,75,"(60, 100]",7,0,0.0
5844,53_0_0_20170109012810348.jpg.chip.jpg,53,"(45, 60]",6,0,0.0
5845,64_0_0_20170117164559526.jpg.chip.jpg,64,"(60, 100]",7,0,0.0
5846,36_1_1_20170117170752063.jpg.chip.jpg,36,"(30, 45]",5,1,1.0
5847,59_0_1_20170113152816239.jpg.chip.jpg,59,"(45, 60]",6,0,1.0
5848,65_1_1_20170112215403296.jpg.chip.jpg,65,"(60, 100]",7,1,1.0
