image_path,age,age_category,class,gender,ethnicity
75_0_0_20170111204138781.jpg.chip.jpg,75,"(70, 80]",7,0,0.0
36_0_4_20170104000906228.jpg.chip.jpg,36,"(30, 40]",3,0,4.0
4_1_4_20161221193356438.jpg.chip.jpg,4,"(0, 10]",0,1,4.0
28_0_1_20170113155441306.jpg.chip.jpg,28,"(20, 30]",2,0,1.0
4_1_2_20170109191204629.jpg.chip.jpg,4,"(0, 10]",0,1,2.0
40_0_0_20170117133805950.jpg.chip.jpg,40,"(30, 40]",3,0,0.0
35_1_0_20170117121850341.jpg.chip.jpg,35,"(30, 40]",3,1,0.0
65_0_0_20170117172713976.jpg.chip.jpg,65,"(60, 70]",6,0,0.0
36_0_0_20170117183307375.jpg.chip.jpg,36,"(30, 40]",3,0,0.0
40_0_4_20170116213431880.jpg.chip.jpg,40,"(30, 40]",3,0,4.0
8_0_0_20170110220038315.jpg.chip.jpg,8,"(0, 10]",0,0,0.0
40_0_1_20170117194057992.jpg.chip.jpg,40,"(30, 40]",3,0,1.0
29_0_0_20170117123720494.jpg.chip.jpg,29,"(20, 30]",2,0,0.0
11_1_0_20170109205441860.jpg.chip.jpg,11,"(10, 20]",1,1,0.0
35_1_2_20170116191223232.jpg.chip.jpg,35,"(30, 40]",3,1,2.0
40_0_0_20170117182937462.jpg.chip.jpg,40,"(30, 40]",3,0,0.0
53_0_3_20170109132854337.jpg.chip.jpg,53,"(50, 60]",5,0,3.0
7_1_2_20161219141129768.jpg.chip.jpg,7,"(0, 10]",0,1,2.0
30_0_0_20170117144411849.jpg.chip.jpg,30,"(20, 30]",2,0,0.0
20_1_4_20170103225149441.jpg.chip.jpg,20,"(10, 20]",1,1,4.0
50_0_0_20170111200954229.jpg.chip.jpg,50,"(40, 50]",4,0,0.0
29_1_1_20170116000522670.jpg.chip.jpg,29,"(20, 30]",2,1,1.0
30_0_1_20170114033434587.jpg.chip.jpg,30,"(20, 30]",2,0,1.0
20_0_0_20170116205352042.jpg.chip.jpg,20,"(10, 20]",1,0,0.0
40_0_0_20170117133829948.jpg.chip.jpg,40,"(30, 40]",3,0,0.0
30_0_0_20170117172644485.jpg.chip.jpg,30,"(20, 30]",2,0,0.0
9_0_0_20170110224610119.jpg.chip.jpg,9,"(0, 10]",0,0,0.0
61_0_1_20170117194558194.jpg.chip.jpg,61,"(60, 70]",6,0,1.0
17_1_0_20170109213916364.jpg.chip.jpg,17,"(10, 20]",1,1,0.0
41_0_0_20170105172936597.jpg.chip.jpg,41,"(40, 50]",4,0,0.0
52_1_0_20170109220625669.jpg.chip.jpg,52,"(50, 60]",5,1,0.0
4_0_3_20161220220738826.jpg.chip.jpg,4,"(0, 10]",0,0,3.0
20_1_4_20170103224354767.jpg.chip.jpg,20,"(10, 20]",1,1,4.0
53_0_0_20170117163655617.jpg.chip.jpg,53,"(50, 60]",5,0,0.0
53_0_0_20170109012751966.jpg.chip.jpg,53,"(50, 60]",5,0,0.0
100_1_2_20170112222336458.jpg.chip.jpg,100,"(90, 100]",9,1,2.0
36_0_3_20170104235715835.jpg.chip.jpg,36,"(30, 40]",3,0,3.0
58_0_0_20170109013804013.jpg.chip.jpg,58,"(50, 60]",5,0,0.0
29_1_2_20170116163331282.jpg.chip.jpg,29,"(20, 30]",2,1,2.0
40_0_3_20170119210046520.jpg.chip.jpg,40,"(30, 40]",3,0,3.0
42_0_0_20170117154747738.jpg.chip.jpg,42,"(40, 50]",4,0,0.0
38_0_0_20170117191939980.jpg.chip.jpg,38,"(30, 40]",3,0,0.0
63_1_3_20170117143046787.jpg.chip.jpg,63,"(60, 70]",6,1,3.0
7_0_1_20170114025451554.jpg.chip.jpg,7,"(0, 10]",0,0,1.0
28_1_1_20170112211316328.jpg.chip.jpg,28,"(20, 30]",2,1,1.0
28_0_1_20170117165836339.jpg.chip.jpg,28,"(20, 30]",2,0,1.0
53_1_1_20170116180111461.jpg.chip.jpg,53,"(50, 60]",5,1,1.0
35_0_3_20170119181105779.jpg.chip.jpg,35,"(30, 40]",3,0,3.0
53_0_0_20170112215345416.jpg.chip.jpg,53,"(50, 60]",5,0,0.0
20_1_4_20170117193608005.jpg.chip.jpg,20,"(10, 20]",1,1,4.0
45_0_2_20170104174321891.jpg.chip.jpg,45,"(40, 50]",4,0,2.0
48_0_0_20170111201220613.jpg.chip.jpg,48,"(40, 50]",4,0,0.0
36_0_0_20170117135436708.jpg.chip.jpg,36,"(30, 40]",3,0,0.0
40_0_4_20170117013731866.jpg.chip.jpg,40,"(30, 40]",3,0,4.0
28_1_3_20170104192939143.jpg.chip.jpg,28,"(20, 30]",2,1,3.0
56_1_0_20170110154628271.jpg.chip.jpg,56,"(50, 60]",5,1,0.0
45_1_0_20170109132846228.jpg.chip.jpg,45,"(40, 50]",4,1,0.0
7_1_3_20161220221712842.jpg.chip.jpg,7,"(0, 10]",0,1,3.0
77_1_0_20170110181611591.jpg.chip.jpg,77,"(70, 80]",7,1,0.0
18_1_0_20170109213011914.jpg.chip.jpg,18,"(10, 20]",1,1,0.0
40_0_2_20170116232918443.jpg.chip.jpg,40,"(30, 40]",3,0,2.0
40_0_0_20170117185309809.jpg.chip.jpg,40,"(30, 40]",3,0,0.0
52_0_1_20170111200619762.jpg.chip.jpg,52,"(50, 60]",5,0,1.0
16_0_0_20170110231756634.jpg.chip.jpg,16,"(10, 20]",1,0,0.0
39_1_0_20170105001220803.jpg.chip.jpg,39,"(30, 40]",3,1,0.0
5_1_0_20170109194253514.jpg.chip.jpg,5,"(0, 10]",0,1,0.0
56_0_1_20170117172244563.jpg.chip.jpg,56,"(50, 60]",5,0,1.0
45_1_2_20170116001025936.jpg.chip.jpg,45,"(40, 50]",4,1,2.0
4_0_0_20170110213307248.jpg.chip.jpg,4,"(0, 10]",0,0,0.0
20_0_1_20170120134900190.jpg.chip.jpg,20,"(10, 20]",1,0,1.0
43_1_0_20170109141845861.jpg.chip.jpg,43,"(40, 50]",4,1,0.0
52_0_0_20170120222227135.jpg.chip.jpg,52,"(50, 60]",5,0,0.0
20_0_4_20170117203144623.jpg.chip.jpg,20,"(10, 20]",1,0,4.0
80_1_0_20170110153259184.jpg.chip.jpg,80,"(70, 80]",7,1,0.0
35_1_1_20170112213143485.jpg.chip.jpg,35,"(30, 40]",3,1,1.0
65_1_0_20170110154347701.jpg.chip.jpg,65,"(60, 70]",6,1,0.0
48_0_4_20170117163407198.jpg.chip.jpg,48,"(40, 50]",4,0,4.0
65_0_0_20170117171038979.jpg.chip.jpg,65,"(60, 70]",6,0,0.0
8_0_1_20170114025855492.jpg.chip.jpg,8,"(0, 10]",0,0,1.0
13_1_0_20170109205119953.jpg.chip.jpg,13,"(10, 20]",1,1,0.0
36_1_0_20170104172916913.jpg.chip.jpg,36,"(30, 40]",3,1,0.0
3_1_2_20161219211558470.jpg.chip.jpg,3,"(0, 10]",0,1,2.0
58_0_3_20170112205536547.jpg.chip.jpg,58,"(50, 60]",5,0,3.0
35_1_2_20170109010122762.jpg.chip.jpg,35,"(30, 40]",3,1,2.0
16_0_0_20170120133327900.jpg.chip.jpg,16,"(10, 20]",1,0,0.0
39_1_3_20170104235854833.jpg.chip.jpg,39,"(30, 40]",3,1,3.0
30_1_3_20170109141047511.jpg.chip.jpg,30,"(20, 30]",2,1,3.0
17_1_3_20170104221840229.jpg.chip.jpg,17,"(10, 20]",1,1,3.0
89_0_1_20170117194330360.jpg.chip.jpg,89,"(80, 90]",8,0,1.0
35_1_0_20170117190350409.jpg.chip.jpg,35,"(30, 40]",3,1,0.0
67_1_0_20170120225003182.jpg.chip.jpg,67,"(60, 70]",6,1,0.0
30_0_1_20170117123915360.jpg.chip.jpg,30,"(20, 30]",2,0,1.0
52_0_0_20170103183604970.jpg.chip.jpg,52,"(50, 60]",5,0,0.0
78_1_0_20170120224727472.jpg.chip.jpg,78,"(70, 80]",7,1,0.0
65_0_0_20170120222816177.jpg.chip.jpg,65,"(60, 70]",6,0,0.0
37_0_3_20170109134008515.jpg.chip.jpg,37,"(30, 40]",3,0,3.0
89_1_0_20170110184022572.jpg.chip.jpg,89,"(80, 90]",8,1,0.0
76_1_0_20170110183026065.jpg.chip.jpg,76,"(70, 80]",7,1,0.0
28_0_1_20170117022129599.jpg.chip.jpg,28,"(20, 30]",2,0,1.0
38_1_2_20170113190418047.jpg.chip.jpg,38,"(30, 40]",3,1,2.0
60_1_0_20170110143525297.jpg.chip.jpg,60,"(50, 60]",5,1,0.0
28_1_2_20170104021739676.jpg.chip.jpg,28,"(20, 30]",2,1,2.0
48_0_0_20170117003352809.jpg.chip.jpg,48,"(40, 50]",4,0,0.0
38_1_0_20170104002144725.jpg.chip.jpg,38,"(30, 40]",3,1,0.0
18_1_0_20170109214216731.jpg.chip.jpg,18,"(10, 20]",1,1,0.0
62_0_0_20170111171747583.jpg.chip.jpg,62,"(60, 70]",6,0,0.0
78_0_0_20170111222546535.jpg.chip.jpg,78,"(70, 80]",7,0,0.0
29_1_1_20170116231359922.jpg.chip.jpg,29,"(20, 30]",2,1,1.0
57_1_0_20170117160411871.jpg.chip.jpg,57,"(50, 60]",5,1,0.0
68_1_0_20170110122503348.jpg.chip.jpg,68,"(60, 70]",6,1,0.0
60_0_0_20170111204719687.jpg.chip.jpg,60,"(50, 60]",5,0,0.0
49_0_0_20170117170554905.jpg.chip.jpg,49,"(40, 50]",4,0,0.0
20_0_3_20170117140659809.jpg.chip.jpg,20,"(10, 20]",1,0,3.0
30_1_2_20170116173725888.jpg.chip.jpg,30,"(20, 30]",2,1,2.0
40_1_2_20170116183756243.jpg.chip.jpg,40,"(30, 40]",3,1,2.0
54_1_0_20170110122945745.jpg.chip.jpg,54,"(50, 60]",5,1,0.0
44_1_1_20170109003554162.jpg.chip.jpg,44,"(40, 50]",4,1,1.0
30_0_4_20170120133906735.jpg.chip.jpg,30,"(20, 30]",2,0,4.0
37_0_1_20170116030128110.jpg.chip.jpg,37,"(30, 40]",3,0,1.0
28_1_2_20170105000553851.jpg.chip.jpg,28,"(20, 30]",2,1,2.0
5_1_0_20170109192440854.jpg.chip.jpg,5,"(0, 10]",0,1,0.0
28_1_1_20170112211124102.jpg.chip.jpg,28,"(20, 30]",2,1,1.0
30_0_0_20170116220957524.jpg.chip.jpg,30,"(20, 30]",2,0,0.0
56_1_0_20170103180159982.jpg.chip.jpg,56,"(50, 60]",5,1,0.0
20_1_0_20170117141304848.jpg.chip.jpg,20,"(10, 20]",1,1,0.0
16_1_0_20170109214323254.jpg.chip.jpg,16,"(10, 20]",1,1,0.0
14_0_0_20170110232651186.jpg.chip.jpg,14,"(10, 20]",1,0,0.0
45_0_0_20170117183147982.jpg.chip.jpg,45,"(40, 50]",4,0,0.0
39_0_0_20170117185132049.jpg.chip.jpg,39,"(30, 40]",3,0,0.0
37_0_3_20170119202229780.jpg.chip.jpg,37,"(30, 40]",3,0,3.0
38_1_0_20170105170148788.jpg.chip.jpg,38,"(30, 40]",3,1,0.0
14_1_0_20170109212926958.jpg.chip.jpg,14,"(10, 20]",1,1,0.0
38_0_3_20170119212105475.jpg.chip.jpg,38,"(30, 40]",3,0,3.0
45_1_3_20170119204024497.jpg.chip.jpg,45,"(40, 50]",4,1,3.0
52_0_0_20170111195455240.jpg.chip.jpg,52,"(50, 60]",5,0,0.0
62_1_0_20170104183415429.jpg.chip.jpg,62,"(60, 70]",6,1,0.0
11_1_0_20170109205247087.jpg.chip.jpg,11,"(10, 20]",1,1,0.0
29_0_1_20170103235915646.jpg.chip.jpg,29,"(20, 30]",2,0,1.0
15_1_0_20170109214328421.jpg.chip.jpg,15,"(10, 20]",1,1,0.0
28_1_4_20170117202552000.jpg.chip.jpg,28,"(20, 30]",2,1,4.0
90_0_0_20170111211415063.jpg.chip.jpg,90,"(80, 90]",8,0,0.0
53_1_0_20170104172755313.jpg.chip.jpg,53,"(50, 60]",5,1,0.0
16_0_0_20170110231636100.jpg.chip.jpg,16,"(10, 20]",1,0,0.0
73_1_2_20170110131323894.jpg.chip.jpg,73,"(70, 80]",7,1,2.0
9_0_0_20170110225609333.jpg.chip.jpg,9,"(0, 10]",0,0,0.0
75_0_1_20170111221655006.jpg.chip.jpg,75,"(70, 80]",7,0,1.0
44_1_3_20170109141426511.jpg.chip.jpg,44,"(40, 50]",4,1,3.0
28_1_0_20170116235010441.jpg.chip.jpg,28,"(20, 30]",2,1,0.0
29_1_2_20170116223039250.jpg.chip.jpg,29,"(20, 30]",2,1,2.0
37_0_0_20170117135948781.jpg.chip.jpg,37,"(30, 40]",3,0,0.0
12_0_4_20170103205745050.jpg.chip.jpg,12,"(10, 20]",1,0,4.0
14_0_0_20170110225056665.jpg.chip.jpg,14,"(10, 20]",1,0,0.0
29_0_1_20170116194210361.jpg.chip.jpg,29,"(20, 30]",2,0,1.0
48_0_1_20170116233413749.jpg.chip.jpg,48,"(40, 50]",4,0,1.0
36_1_1_20170113001049181.jpg.chip.jpg,36,"(30, 40]",3,1,1.0
45_0_3_20170119200658085.jpg.chip.jpg,45,"(40, 50]",4,0,3.0
40_0_0_20170116211756148.jpg.chip.jpg,40,"(30, 40]",3,0,0.0
70_1_1_20170119205140215.jpg.chip.jpg,70,"(60, 70]",6,1,1.0
45_0_0_20170119195905775.jpg.chip.jpg,45,"(40, 50]",4,0,0.0
45_0_0_20170117181818036.jpg.chip.jpg,45,"(40, 50]",4,0,0.0
43_0_0_20170117171818356.jpg.chip.jpg,43,"(40, 50]",4,0,0.0
36_1_1_20170117195448051.jpg.chip.jpg,36,"(30, 40]",3,1,1.0
35_1_0_20170117191616924.jpg.chip.jpg,35,"(30, 40]",3,1,0.0
9_0_2_20170110224555634.jpg.chip.jpg,9,"(0, 10]",0,0,2.0
29_0_1_20170113142448050.jpg.chip.jpg,29,"(20, 30]",2,0,1.0
42_1_0_20170110124244590.jpg.chip.jpg,42,"(40, 50]",4,1,0.0
35_1_0_20170120220747764.jpg.chip.jpg,35,"(30, 40]",3,1,0.0
80_0_0_20170117175507859.jpg.chip.jpg,80,"(70, 80]",7,0,0.0
65_1_0_20170110143236073.jpg.chip.jpg,65,"(60, 70]",6,1,0.0
28_1_0_20170116220300753.jpg.chip.jpg,28,"(20, 30]",2,1,0.0
50_1_1_20170113002034412.jpg.chip.jpg,50,"(40, 50]",4,1,1.0
39_1_0_20170104185638502.jpg.chip.jpg,39,"(30, 40]",3,1,0.0
9_0_1_20170110220605937.jpg.chip.jpg,9,"(0, 10]",0,0,1.0
35_1_0_20170117154643574.jpg.chip.jpg,35,"(30, 40]",3,1,0.0
38_0_2_20170116192326283.jpg.chip.jpg,38,"(30, 40]",3,0,2.0
39_0_2_20170117185137809.jpg.chip.jpg,39,"(30, 40]",3,0,2.0
29_1_1_20170116023632884.jpg.chip.jpg,29,"(20, 30]",2,1,1.0
51_1_0_20170110122510721.jpg.chip.jpg,51,"(50, 60]",5,1,0.0
29_0_1_20170117104604974.jpg.chip.jpg,29,"(20, 30]",2,0,1.0
60_0_1_20170120222729424.jpg.chip.jpg,60,"(50, 60]",5,0,1.0
67_0_0_20170120223037554.jpg.chip.jpg,67,"(60, 70]",6,0,0.0
61_1_0_20170110160643735.jpg.chip.jpg,61,"(60, 70]",6,1,0.0
57_0_0_20170117172545585.jpg.chip.jpg,57,"(50, 60]",5,0,0.0
63_0_3_20170119211952608.jpg.chip.jpg,63,"(60, 70]",6,0,3.0
28_0_2_20170112213615815.jpg.chip.jpg,28,"(20, 30]",2,0,2.0
70_0_0_20170117173731439.jpg.chip.jpg,70,"(60, 70]",6,0,0.0
29_0_1_20170113173058481.jpg.chip.jpg,29,"(20, 30]",2,0,1.0
45_1_0_20170117183404676.jpg.chip.jpg,45,"(40, 50]",4,1,0.0
55_0_2_20170117181154412.jpg.chip.jpg,55,"(50, 60]",5,0,2.0
29_0_3_20170119195301291.jpg.chip.jpg,29,"(20, 30]",2,0,3.0
36_0_0_20170117183232940.jpg.chip.jpg,36,"(30, 40]",3,0,0.0
41_0_2_20170104211935428.jpg.chip.jpg,41,"(40, 50]",4,0,2.0
40_0_0_20170116222342864.jpg.chip.jpg,40,"(30, 40]",3,0,0.0
48_0_0_20170117133115061.jpg.chip.jpg,48,"(40, 50]",4,0,0.0
50_0_3_20170119205543104.jpg.chip.jpg,50,"(40, 50]",4,0,3.0
68_1_3_20170119212028089.jpg.chip.jpg,68,"(60, 70]",6,1,3.0
29_1_1_20170113013111447.jpg.chip.jpg,29,"(20, 30]",2,1,1.0
29_1_0_20170105002624350.jpg.chip.jpg,29,"(20, 30]",2,1,0.0
52_0_0_20170111203528972.jpg.chip.jpg,52,"(50, 60]",5,0,0.0
28_1_2_20170116190143221.jpg.chip.jpg,28,"(20, 30]",2,1,2.0
20_1_4_20170103224540624.jpg.chip.jpg,20,"(10, 20]",1,1,4.0
5_1_4_20170103210023178.jpg.chip.jpg,5,"(0, 10]",0,1,4.0
40_1_0_20170105164619947.jpg.chip.jpg,40,"(30, 40]",3,1,0.0
38_1_1_20170116020420048.jpg.chip.jpg,38,"(30, 40]",3,1,1.0
29_0_0_20170117180933082.jpg.chip.jpg,29,"(20, 30]",2,0,0.0
55_0_0_20170117190131875.jpg.chip.jpg,55,"(50, 60]",5,0,0.0
30_1_2_20170105161432042.jpg.chip.jpg,30,"(20, 30]",2,1,2.0
8_1_0_20170103200353070.jpg.chip.jpg,8,"(0, 10]",0,1,0.0
55_0_3_20170119211435313.jpg.chip.jpg,55,"(50, 60]",5,0,3.0
49_1_1_20170109220352923.jpg.chip.jpg,49,"(40, 50]",4,1,1.0
80_0_0_20170111201430389.jpg.chip.jpg,80,"(70, 80]",7,0,0.0
50_0_4_20170117203102320.jpg.chip.jpg,50,"(40, 50]",4,0,4.0
96_1_2_20170110182526540.jpg.chip.jpg,96,"(90, 100]",9,1,2.0
47_0_3_20170117020747617.jpg.chip.jpg,47,"(40, 50]",4,0,3.0
52_0_0_20170111171747390.jpg.chip.jpg,52,"(50, 60]",5,0,0.0
7_1_2_20161219193454051.jpg.chip.jpg,7,"(0, 10]",0,1,2.0
65_0_2_20170111205651706.jpg.chip.jpg,65,"(60, 70]",6,0,2.0
35_1_0_20170117141002650.jpg.chip.jpg,35,"(30, 40]",3,1,0.0
43_1_0_20170117155104591.jpg.chip.jpg,43,"(40, 50]",4,1,0.0
45_0_3_20170119204138943.jpg.chip.jpg,45,"(40, 50]",4,0,3.0
53_0_0_20170113184941808.jpg.chip.jpg,53,"(50, 60]",5,0,0.0
58_0_0_20170113185238311.jpg.chip.jpg,58,"(50, 60]",5,0,0.0
30_1_2_20170104192931704.jpg.chip.jpg,30,"(20, 30]",2,1,2.0
43_1_0_20170120222412663.jpg.chip.jpg,43,"(40, 50]",4,1,0.0
4_0_2_20161219154925917.jpg.chip.jpg,4,"(0, 10]",0,0,2.0
54_1_0_20170117171701754.jpg.chip.jpg,54,"(50, 60]",5,1,0.0
30_0_0_20170119195624116.jpg.chip.jpg,30,"(20, 30]",2,0,0.0
45_1_0_20170105001254581.jpg.chip.jpg,45,"(40, 50]",4,1,0.0
62_1_0_20170110122436007.jpg.chip.jpg,62,"(60, 70]",6,1,0.0
36_0_1_20170113142202668.jpg.chip.jpg,36,"(30, 40]",3,0,1.0
60_0_1_20170113151557287.jpg.chip.jpg,60,"(50, 60]",5,0,1.0
61_0_0_20170117192056602.jpg.chip.jpg,61,"(60, 70]",6,0,0.0
35_1_0_20170117203415648.jpg.chip.jpg,35,"(30, 40]",3,1,0.0
50_0_3_20170117153047475.jpg.chip.jpg,50,"(40, 50]",4,0,3.0
8_0_0_20170110220157082.jpg.chip.jpg,8,"(0, 10]",0,0,0.0
28_1_1_20170114031108125.jpg.chip.jpg,28,"(20, 30]",2,1,1.0
15_0_2_20170104011938218.jpg.chip.jpg,15,"(10, 20]",1,0,2.0
29_1_0_20170113000327017.jpg.chip.jpg,29,"(20, 30]",2,1,0.0
37_1_0_20170103163428135.jpg.chip.jpg,37,"(30, 40]",3,1,0.0
39_1_3_20170104220213820.jpg.chip.jpg,39,"(30, 40]",3,1,3.0
55_1_0_20170117172131755.jpg.chip.jpg,55,"(50, 60]",5,1,0.0
55_0_0_20170104184424541.jpg.chip.jpg,55,"(50, 60]",5,0,0.0
5_0_2_20170103205833676.jpg.chip.jpg,5,"(0, 10]",0,0,2.0
5_1_0_20170109193656512.jpg.chip.jpg,5,"(0, 10]",0,1,0.0
65_0_0_20170111200004259.jpg.chip.jpg,65,"(60, 70]",6,0,0.0
46_0_3_20170119183135878.jpg.chip.jpg,46,"(40, 50]",4,0,3.0
60_1_0_20170117155925896.jpg.chip.jpg,60,"(50, 60]",5,1,0.0
30_1_2_20170116191220057.jpg.chip.jpg,30,"(20, 30]",2,1,2.0
45_0_2_20170112215145176.jpg.chip.jpg,45,"(40, 50]",4,0,2.0
16_0_0_20170110231215944.jpg.chip.jpg,16,"(10, 20]",1,0,0.0
30_1_1_20170113195544997.jpg.chip.jpg,30,"(20, 30]",2,1,1.0
52_0_3_20170109142447723.jpg.chip.jpg,52,"(50, 60]",5,0,3.0
53_0_0_20170111201139891.jpg.chip.jpg,53,"(50, 60]",5,0,0.0
39_0_0_20170111181750371.jpg.chip.jpg,39,"(30, 40]",3,0,0.0
40_1_3_20170119145610534.jpg.chip.jpg,40,"(30, 40]",3,1,3.0
17_1_0_20170109205309078.jpg.chip.jpg,17,"(10, 20]",1,1,0.0
30_1_3_20170104223318647.jpg.chip.jpg,30,"(20, 30]",2,1,3.0
4_1_0_20170109192308345.jpg.chip.jpg,4,"(0, 10]",0,1,0.0
39_1_0_20170109132505755.jpg.chip.jpg,39,"(30, 40]",3,1,0.0
52_1_0_20170117145704297.jpg.chip.jpg,52,"(50, 60]",5,1,0.0
40_0_4_20170104210123901.jpg.chip.jpg,40,"(30, 40]",3,0,4.0
91_0_1_20170117194736477.jpg.chip.jpg,91,"(90, 100]",9,0,1.0
56_1_0_20170103180406295.jpg.chip.jpg,56,"(50, 60]",5,1,0.0
30_1_1_20170117203530728.jpg.chip.jpg,30,"(20, 30]",2,1,1.0
7_0_0_20170110215321996.jpg.chip.jpg,7,"(0, 10]",0,0,0.0
38_0_0_20170105172811910.jpg.chip.jpg,38,"(30, 40]",3,0,0.0
55_0_4_20170117193528283.jpg.chip.jpg,55,"(50, 60]",5,0,4.0
40_0_0_20170117154553185.jpg.chip.jpg,40,"(30, 40]",3,0,0.0
65_0_0_20170117153706996.jpg.chip.jpg,65,"(60, 70]",6,0,0.0
15_1_3_20161220145451968.jpg.chip.jpg,15,"(10, 20]",1,1,3.0
15_1_4_20170103201329807.jpg.chip.jpg,15,"(10, 20]",1,1,4.0
50_1_2_20170104210635740.jpg.chip.jpg,50,"(40, 50]",4,1,2.0
13_0_0_20170110224337867.jpg.chip.jpg,13,"(10, 20]",1,0,0.0
29_0_0_20170104184656046.jpg.chip.jpg,29,"(20, 30]",2,0,0.0
80_0_0_20170117173307368.jpg.chip.jpg,80,"(70, 80]",7,0,0.0
67_0_0_20170120224822464.jpg.chip.jpg,67,"(60, 70]",6,0,0.0
66_0_3_20170117195129091.jpg.chip.jpg,66,"(60, 70]",6,0,3.0
49_1_3_20170109141810902.jpg.chip.jpg,49,"(40, 50]",4,1,3.0
60_0_1_20170113185153840.jpg.chip.jpg,60,"(50, 60]",5,0,1.0
63_0_0_20170102233622267.jpg.chip.jpg,63,"(60, 70]",6,0,0.0
54_0_0_20170117191341090.jpg.chip.jpg,54,"(50, 60]",5,0,0.0
78_0_0_20170111222257902.jpg.chip.jpg,78,"(70, 80]",7,0,0.0
41_1_1_20170117194317075.jpg.chip.jpg,41,"(40, 50]",4,1,1.0
30_0_0_20170117000350509.jpg.chip.jpg,30,"(20, 30]",2,0,0.0
6_0_0_20170110215531428.jpg.chip.jpg,6,"(0, 10]",0,0,0.0
8_0_4_20170103201939191.jpg.chip.jpg,8,"(0, 10]",0,0,4.0
48_0_0_20170117153924476.jpg.chip.jpg,48,"(40, 50]",4,0,0.0
70_0_2_20170116173622688.jpg.chip.jpg,70,"(60, 70]",6,0,2.0
73_0_0_20170104213702565.jpg.chip.jpg,73,"(70, 80]",7,0,0.0
45_0_1_20170113181946668.jpg.chip.jpg,45,"(40, 50]",4,0,1.0
16_0_0_20170110231647962.jpg.chip.jpg,16,"(10, 20]",1,0,0.0
67_0_3_20170119212008184.jpg.chip.jpg,67,"(60, 70]",6,0,3.0
61_0_0_20170117194413929.jpg.chip.jpg,61,"(60, 70]",6,0,0.0
53_0_0_20170120223138763.jpg.chip.jpg,53,"(50, 60]",5,0,0.0
55_0_3_20170119180841322.jpg.chip.jpg,55,"(50, 60]",5,0,3.0
5_0_2_20170109193500519.jpg.chip.jpg,5,"(0, 10]",0,0,2.0
45_0_1_20170113173043145.jpg.chip.jpg,45,"(40, 50]",4,0,1.0
50_0_1_20170113142149603.jpg.chip.jpg,50,"(40, 50]",4,0,1.0
8_1_0_20170109205030055.jpg.chip.jpg,8,"(0, 10]",0,1,0.0
50_1_0_20170105173205092.jpg.chip.jpg,50,"(40, 50]",4,1,0.0
78_0_2_20170112224637483.jpg.chip.jpg,78,"(70, 80]",7,0,2.0
30_1_2_20170116174427095.jpg.chip.jpg,30,"(20, 30]",2,1,2.0
88_0_0_20170113185121024.jpg.chip.jpg,88,"(80, 90]",8,0,0.0
49_0_0_20170117190515851.jpg.chip.jpg,49,"(40, 50]",4,0,0.0
53_1_0_20170110160643297.jpg.chip.jpg,53,"(50, 60]",5,1,0.0
8_1_2_20170109205348937.jpg.chip.jpg,8,"(0, 10]",0,1,2.0
55_0_0_20170104204634819.jpg.chip.jpg,55,"(50, 60]",5,0,0.0
17_1_3_20170104221735351.jpg.chip.jpg,17,"(10, 20]",1,1,3.0
36_0_0_20170117135801612.jpg.chip.jpg,36,"(30, 40]",3,0,0.0
14_1_0_20170109204158115.jpg.chip.jpg,14,"(10, 20]",1,1,0.0
80_0_0_20170111211628015.jpg.chip.jpg,80,"(70, 80]",7,0,0.0
58_0_1_20170117182453919.jpg.chip.jpg,58,"(50, 60]",5,0,1.0
78_1_0_20170110180142396.jpg.chip.jpg,78,"(70, 80]",7,1,0.0
4_0_0_20170110212814225.jpg.chip.jpg,4,"(0, 10]",0,0,0.0
16_0_0_20170110232528586.jpg.chip.jpg,16,"(10, 20]",1,0,0.0
54_0_3_20170119210217153.jpg.chip.jpg,54,"(50, 60]",5,0,3.0
15_1_4_20170103223416559.jpg.chip.jpg,15,"(10, 20]",1,1,4.0
14_1_4_20170103201207132.jpg.chip.jpg,14,"(10, 20]",1,1,4.0
48_0_1_20170113182616942.jpg.chip.jpg,48,"(40, 50]",4,0,1.0
60_1_0_20170110131859302.jpg.chip.jpg,60,"(50, 60]",5,1,0.0
40_1_0_20170117150823490.jpg.chip.jpg,40,"(30, 40]",3,1,0.0
54_0_0_20170109010246118.jpg.chip.jpg,54,"(50, 60]",5,0,0.0
55_0_3_20170117183255158.jpg.chip.jpg,55,"(50, 60]",5,0,3.0
28_1_4_20170103230506947.jpg.chip.jpg,28,"(20, 30]",2,1,4.0
35_0_3_20170119144837604.jpg.chip.jpg,35,"(30, 40]",3,0,3.0
76_1_0_20170110181611591.jpg.chip.jpg,76,"(70, 80]",7,1,0.0
47_0_0_20170104211906453.jpg.chip.jpg,47,"(40, 50]",4,0,0.0
38_0_0_20170114033044391.jpg.chip.jpg,38,"(30, 40]",3,0,0.0
54_0_0_20170117171109228.jpg.chip.jpg,54,"(50, 60]",5,0,0.0
53_1_1_20170116225057398.jpg.chip.jpg,53,"(50, 60]",5,1,1.0
30_0_3_20170108235400941.jpg.chip.jpg,30,"(20, 30]",2,0,3.0
65_0_1_20170117191610001.jpg.chip.jpg,65,"(60, 70]",6,0,1.0
